node_id,design_variant,material,load_case,component_zone,von_mises_stress_MPa,displacement_mm,safety_factor,yield_strength_MPa,mesh_size_mm,simulation_time_sec,simulation_date,analyst
1205,Variant_B,Titanium,Fatigue,Rib_Section,90.653,0.6222,9.7073,880,2.24,1718.7,2024-08-23 14:36:00,Alice
519,Variant_B,Cast_Iron,Static,Bracket_Arm,99.054,7.0831,2.0191,200,1.83,339.5,2024-11-10 13:40:00,Diana
423,Variant_A,C.Iron,Dynamic,Base_Plate,109.535,5.1058,-1.5,200,2.38,2957.6,2024-07-03 01:31:00,Bob
930,Variant_C,Titanum,Dynamic,Mounting_Hole,169.839,3.3496,5.1814,880,2.44,3396.2,2024-08-16 17:05:00,Bob
389,Variant_B,ALUM,Stat,Base_Plate,60.696,2.8456,4.4484,270,2.51,1505.0,2024-06-28 17:17:00,Bob
657,Variant_B,Ti,stat.,Mounting_Hole,150.398,2.856,5.8511,880,2.96,2518.3,2024-08-29 19:21:00,Carlos
1909,Variant_B,STEEL,Dynamic,Bracket_Arm,160.849,0.4361,1.5543,250,2.46,2582.1,2024-01-11 19:30:00,Diana
38,Variant_D,Steel,FATIGUE,Bracket_Arm,146.147,0.1959,1.7106,250,5.67,2937.7,2024-10-23 19:02:00,Alice
343,Variant_C,Cast_Iron,FATIGUE,Bracket_Arm,148.028,7.9811,1.3511,200,1.65,892.1,2024-12-18 23:05:00,Carlos
1491,Variant_C,Titanium,fatiq,Base_Plate,47.629,5.9765,18.4761,880,2.16,2038.7,2024-07-13 08:44:00,Bob
445,Variant_B,Aluminum,Static,Rib_Section,104.891,7.826,2.5741,270,2.37,675.8,2024-07-09 21:40:00,Alice
503,Variant_C,Titanium,Dynamic,Rib_Section,115.987,2.5833,7.5871,880,1.86,2028.3,2024-06-27 14:16:00,Bob
1733,Variant_D,Aluminium,dyn.,Bracket_Arm,95.742,3.9226,2.8201,270,5.94,424.3,2024-07-23 10:57:00,Carlos
1429,Variant_B,Cast_Iron,Static,Mounting_Hole,128.751,4.0376,1.5534,200,3.59,1910.3,2024-08-20 01:34:00,Bob
808,Variant_D,Aluminium,Fatigue,Mounting_Hole,206.64,3.8504,1.3066,270,5.55,2000.0,2024-06-15 14:31:00,TBD
1560,Variant_A,Cast_Iron,Dyn,Base_Plate,76.208,5.461,2.6244,200,4.28,1923.8,2024-11-19 00:59:00,Bob
376,  Variant_C,Ti,Dynamic,Base_Plate,,1.9808,8.8302,880,1.33,1711.3,2024-03-29 21:45:00,Carlos
198,Variant_A,Steel,Dynamic,Mounting_Hole,131.415,3.443,1.9024,250,2.08,3145.6,2024-02-09 20:55:00,Alice
82,Variant_C,Aluminum,fatigue,Weld_Joint,143.807,2.6882,,270,2.84,2896.2,2024-11-29 01:48:00,Alice
906,Variant_B,titanium,STATIC,Base_Plate,71.826,4.1387,12.2518,880,2.64,2954.2,2024-02-28 20:30:00,Bob
897,Variant_A,Cast_Iron,Fatigue,Rib_Section,96.175,0.103,2.0795,200,2.97,2017.8,2024-09-02 22:52:00,Alice
675,Variant_B,Aluminum,Fatigue,Bracket_Arm,,1.9126,2.0904,270,3.9,3380.3,2024-01-15 01:42:00,Carlos
1555,Variant_C,Titanum,Dynamic,Weld_Joint,234.726,6.4759,3.7491,880,2.13,2959.6,2024-11-26 15:24:00,Diana
918,Variant_C  ,Aluminum,stat.,Bracket_Arm,169.179,5.1071,1.5959,270,1.34,2775.9,2024-03-23 07:07:00,Alice
1932,Variant_A,Ti,Dynamic,Weld_Joint,104.456 MPa,3.9554,8.4246,880,2.55,1661.6 sec,2024-06-27 21:11:00,Bob
1935,Variant_B,Titanium,Static,Bracket_Arm,74.945,3.0783,11.7419,880,2.05,2255.0,2024-09-08 06:50:00,Diana
596,Variant_B  ,Steel,Dyn,Base_Plate,49.655,5.4452,5.0347,250,2.1,2976.8,2024-02-05 06:20:00,Diana
1547,Variant_B,Aluminum,Fatigue,Bracket_Arm,131.22,4.1247,2.0576,270,3.8,1178.9,03-28-2024,Bob
1684,Variant_C,Steel,stat.,Base_Plate,94.744,,,250,1.85,614.8,2024-08-27 19:10:00,Alice
297,Variant_C,aluminum,Dynamic,Base_Plate,112.941,5.8346,2.3906,270,2.03,3106.2,2024-12-26 09:44:00,Alice
1247,Variant_D,Titanium,dynamic,Rib_Section,119.642,5.2975,7.3553,880,2.54,2604.5,2024-06-06 20:37:00,Alice
17,Variant_A,Titanium,Fatigue,Mounting_Hole,254.115,5.1649,3.463,880,2.27,652.5,2024-02-27 09:27:00,Bob
1360,Variant_A,Aluminum,Fatigue,Mounting_Hole,268.789,7.8709,1.0045,270,4.55,1068.7,2024-12-22 04:18:00,Alice
41,Variant_A,Cast_Iron,Fatigue,Base_Plate,79.415,2.5672,2.5184,200,4.58,3227.0,2024-02-21 02:34:00,Bob
1304,Variant_C,Aluminium,Dynamic,Weld_Joint,284.196,6.1963,0.95,270,1.21,2573.9,2024-05-07 09:02:00,Carlos
1282,Variant_A,Cast_Iron,Static,Base_Plate,20.639,6.2341,9.6904,200,3.0,1244.2,2024-08-23 10:09:00,Carlos
1358,Variant_B,Aluminum,Static,Bracket_Arm,138.621,7.0121,1.9478,270,3.43,1614.3,2024-04-08 13:35:00,Carlos
1373,Variant_A,Cast_Iron,Static,Rib_Section,83.273,2.0415,-9999.0,200,3.19,954.6,2024-04-04 05:12:00,Diana
219,Variant_B,Cast Iron,Dynamic,Base_Plate,0.0001,6.698,2.2627,200,1.82,1027.0,2024-01-03 02:01:00,Carlos
1510,Variant_D,Aluminum,Static,Bracket_Arm,131.441,1.9516,2.0542,270,3.25,917.3,2024-06-26 20:18:00,Carlos
108,Variant_B,ALUM,Fatigue,Weld_Joint,149.713,7.6002,1.8035,270,2.08,2837.3,2024-03-21 00:26:00,Diana
1241,Variant_B,Titanum,Dynamic,Weld_Joint,193.671,5.647,4.5438,880,1.93,2458.4,2024-07-03 12:24:00,Bob
1995,Variant_D,Titanium,Dynamic,Base_Plate,102.794,0.5056,8.5608,880,2.76,3093.3,2024-08-05 13:45:00,Carlos
356,Variant_C,Cast_Iron,Dynamic,Rib_Section,88.859,1.8677,2.2508,200,2.95,493.0,2024-11-29 19:08:00,Carlos
1949,Variant_B,Titanum,Dynamic,Weld_Joint,337.705,4.5802,2.6058,880,3.3,2720.3,2024-07-31 13:24:00,Carlos
505,Variant_A,Titanium,Fatigue,Base_Plate,64.965,7.7589,,880,2.36,2627.6,2024-11-07 09:19:00,Alice
1480,Variant_C,Aluminum,Fat,Bracket_Arm,141.804,0.6131,1.904,270,1.87,274.9,2024-02-22 17:17:00,Alice
1942,Variant_C, Steel,Fatigue,Weld_Joint,213.465,5.9062,1.1712,250,1.44,2676.2,2024-01-25 09:24:00,Bob
1391,Variant_D,Cast_Iron,Fatigue,Rib_Section,88.296,2.8963,2.2651,200,3.2,3107.4,2024-11-04 20:21:00,Bob
59,Variant_C,Cast_Iron,Static,Mounting_Hole,237.368,1.3868,0.8426,200,1.28,716.5,2024-11-15 10:42:00,Alice
1749,Variant_D,Steel,Dynamic,Mounting_Hole,269.054,,0.9292,250,4.82,233.1,2024-06-01 20:02:00,Alice
332,Variant_A,Aluminum,static,Bracket_Arm,111.729,0.5419,2.4166,270,3.16,2344.5,2024-09-15 14:23:00,Alice
1833,Variant_A,Steel,fatigue,Mounting_Hole,174.79,7.0664,1.4303,250,3.13,3033.1,2024-01-09 18:27:00,Alice
1789,Variant_D,Titanium,fatigue,Mounting_Hole,263.408 MPa,1.1939,3.3408,880,2.53,199.7,"October 31, 2024",Bob
700,Variant_D,Aluminum,Stat,Rib_Section,94.135,7.4792,2.8682,270,4.03,3010.8,2024-07-02 23:08:00,Carlos
1264,Variant_D,Cast Iron,Dynamic,Base_Plate,55.82,6.0386,,200,5.03,2606.2,2024-08-07 10:23:00,Carlos
1214,Variant_C,Cast Iron,DYNAMIC,Rib_Section,142.566,2.3498,1.4029,200,2.19,2455.8,2024-02-04 02:35:00,N/A
1414,Variant_A,Cast_Iron,Dynamic,Base_Plate,125.579,0.0801,1.5926,200,3.47,36.2,2024-01-20 09:10:00,Bob
874,Variant_C,Al,Static,Base_Plate,53.703,4.7989,5.0277,270,2.96,1525.0,2024-03-29 10:04:00,Alice
1994,Variant_C,CAST_IRON,Static,Rib_Section,82.137 MPa,5.7966,2.435,200,1.04,1406.8,2024-07-13 12:02:00,Carlos
1236,Variant_B,Aluminum,FATIGUE,Rib_Section,118.973,7.8234,2.2694,270,4.0,1580.9,2024-09-23 10:11:00,Diana
1905,Variant_B,Titanium,Fatigue,Mounting_Hole,228.476,3.0315,3.8516,880,1.88,2266.1,2024-07-22 04:58:00,Diana
1737,Variant_B,TITANIUM,Dynamic,Weld_Joint,112.036,2.5548,7.8546,880,2.07,1913.3,2024-06-22 12:41:00,Bob
1974,Variant_B,Cast_Iron,Static,Rib_Section,101.635 MPa,2.5564,1.9678,200,3.2,602.9,2024-02-25 17:41:00,Diana
722,Variant_A,STEEL,Dynamic,Mounting_Hole,29.11,1.0573,8.5881,250,3.68,2765.2,2024-03-20 04:16:00,Carlos
619,Variant_B,Al,Dynamic,Base_Plate,52.295,0.0025574,5.163,270,1.86,2148.8,2024-03-14 18:52:00,Bob
1211,Variant_C,Cast_Iron,dyn.,Bracket_Arm,,0.3236,1.132,200,1.69,3557.1,2024-05-09 06:32:00,Alice
1025,Variant_C,cast_iron,Stat,Weld_Joint,121.65,7.8735,1.6441,200,1.55,101.0,2024-08-28 04:55:00,Carlos
1926,Variant_A,Titanium,Dyn,?,198.16,3.0454,4.4409,880,4.69,3450.5,2024-09-25 08:01:00,Alice
1021,Variant_A,Cast_Iron,DYNAMIC,Rib_Section,86.212,5.0385,2.3199,200,2.52,3514.3,2024-03-01 07:45:00,Bob
1340,Variant_C,Cast_Iron,Fatigue,Rib_Section,78.208,7.9321,2.5573,200,2.37,1926.4,2024-03-08 03:06:00,Alice
629,Variant_D,Titanium,Dynamic,Base_Plate,83.966,4.5056,10.4804,880,4.42,2751.0,2024-08-04 18:23:00,Carlos
1799,Variant_B,Aluminium,Dynamic,Weld_Joint,181.414,,1.4883,270,3.67,2449.3,2024-07-23 20:06:00,Carlos
-1,Variant_A,Cast_Iron,Fatigue,Mounting_Hole,163.104,5.7601,1.2262,200,3.77,2223.7,2024-01-07 12:13:00,Diana
1362,Variant_B,castiron,Fatigue,N/A,88.986,0.8891,2.2475,200,1.82,2028.6,"October 14, 2024",Carlos
194,Variant_B,STEEL,Static,Mounting_Hole,229.626,3.9911,1.0887,250,3.01,305.1,2024-04-11 05:38:00,Bob
554,Variant_C,Steel,static,Bracket_Arm,126.811,0.9206,1.9714,250,2.42,2328.8 sec,2024-09-09 04:52:00,Diana
433,Variant_C,Steel,Fatigue,Rib_Section,70.115,4.6494,3.5656,250,2.66,3371.3,2024-06-06 03:13:00,Bob
137,Variant_A,Titanium,STATIC,Mounting_Hole,232.616,5.8676,3.7831,880,4.62,499.7,2024-07-02 11:27:00,Bob
632,Variant_A,aluminum,Dynamic,Bracket_Arm,,6.4723,2.3919,270,4.33,1321.5,2024-02-21 06:32:00,Diana
1275,Variant_B,titanium,dyn.,Mounting_Hole,321.877,6.5385,2.734,880,2.53,2975.1,2024-04-22 23:16:00,Diana
259,Variant_A,titanium,stat.,Rib_Section,72.261,2.2552,12.1781,880,4.38,2898.4,2024-03-03 08:28:00,Bob
396,Variant_D,Aluminum,Dynamic,Mounting_Hole,170.57,1.3758,1.5829,270,4.68,1522.8,2024-06-14 09:21:00,Bob
641,Variant_B,aluminum,dynamic,Rib_Section,116.755,7.0607,2.3125,270,2.53,756.5,2024-10-21 00:16:00,Bob
1774,Variant_D,C.Iron,stat.,Weld_Joint,143.334,6.7914,1.3953,200,3.44,850.6,2024-11-12 07:08:00,Alice
1349,Variant_C,Cast_Iron,Dynamic,Weld_Joint,201.715,3.6525,0.9915,200,2.03,3433.1,2024-09-18 13:41:00,Alice
621,Variant_B,C.Iron,Dynamic,Bracket_Arm,119.221,7.5834,1.6776,200,1.89,953.0,2024-02-25 00:12:00,Diana
1484,Variant_D,Titanium,Static,Rib_Section,41.868,0.5825,21.0184,880,4.01,3398.3,2024-01-19 17:58:00,Alice
1634,Variant_A,Aluminum,fatigue,Base_Plate,97.542,3.1485,2.768,270,2.78,1439.6,2024-03-27 00:38:00,Alice
627,Variant_C,Aluminium,Static,Weld_Joint,265.801,6.8138,1.0158,270,1.8,589.1,2024-10-22 16:07:00,Alice
683,Variant_D,Cast_Iron,Stat,Mounting_Hole,108.061,0.4261,1.8508,200,4.02,75.8,2024/02/10 13:40,Bob
515,Variant_A,CAST_IRON,Static,Base_Plate,74.706,7.4612,2.6772,200,3.68,2085.1,2024-03-02 21:24:00,Carlos
98,Variant_A,Aluminum,Dynamic,Weld_Joint,172.416,0.2592,1.566,270,3.7,966.3,2024-10-01 22:11:00,Bob
-9999,Variant_B,Aluminum,Static,Rib_Section,101.322,0.0022819,2.6648,270,2.79,2364.6,2024-01-13 16:28:00,Diana
705,  Variant_C,ALUMINUM,Dynamic,Weld_Joint,221.446,4.6983,1.2193,270,2.59,1621.3,2024-12-03 17:52:00,Diana
1884,Variant_C,Steel,Fatigue,Base_Plate,90.34,3.7261,2.7673,250,1.03,2042.4,2024-08-29 07:42:00,Diana
951,Variant_B,aluminum,Fatigue,Bracket_Arm,109.017,3.7148,2.4767,270,2.66,346.0,2024-12-18 07:19:00,Bob
1136,Variant_D,Aluminum,Fatigue,Weld_Joint,,0.006718099999999999,1.393,270,3.63,2137.2,2024-03-04 14:23:00,Bob
325,Variant_C,Titanium,Dynamic,Base_Plate,63.477,4.1586,13.8633,880,2.44,2199.7,2024-09-11 14:06:00,Diana
1676,Variant_A,Cast_Iron,Fatigue,Weld_Joint,279.834,5.5035,0.7147,200,2.98,152.7,2024-07-11 04:48:00,Alice
1284,Variant_A,titanium,Dynamic,Base_Plate,104.281,3.9136,8.4387,880,4.0,436.8,2024-12-18 03:17:00,Diana
1288,Variant_D,Steel,Fatigue,Mounting_Hole,235.432,5.0596,1.0619,250,3.99,2888.5,2024-05-24 22:59:00,Bob
1028,Variant_D,Titanium,FATIGUE,Base_Plate,,3.2821,9.9193,880,5.93,1367.8,2024-12-29 23:51:00,TBD
346,Variant_D,Cast Iron,Stat,Base_Plate,100.647 MPa,1.8387,1.9871,200,5.97,2160.8,2024-12-04 12:05:00,Carlos
220,Variant_B,Aluminium,Fatigue,Base_Plate,45.905,2.4385,5.8817,270,3.11,2361.8,2024-09-27 13:07:00,Carlos
1172,Variant_C,Aluminum,dyn.,Rib_Section,117.373,3.2004,2.3004,270,1.49,1843.2,2024-05-02 11:51:00,Carlos
569,Variant_A,Cast_Iron,DYNAMIC,Rib_Section,115.713,5.9827,1.7284,200,2.32,3067.5,2024-12-16 10:35:00,Alice
1643,Variant_B,Aluminum,Fatigue,Weld_Joint,315.178 MPa,6.0037,0.8567,270,3.59,2283.3,2024-09-21 23:47:00,Bob
755,Variant_A,castiron,Static,Base_Plate,97.149,4.3855,2.0587,200,3.11,2316.5 sec,2024-11-05 15:45:00,Carlos
1406,Variant_D,cast_iron,Dynamic,Rib_Section,155.286,3.7593,1.2879,200,2.71,1855.4,2024-07-13 05:03:00,Carlos
1030,Variant_B,Steel,FATIGUE,Bracket_Arm,128.613,2.0761,1.9438,250,2.71,2615.4 sec,2024-05-13 05:32:00,Diana
0,Variant_B,Titanium,Fatigue,Base_Plate,66.249,2.8438,13.2832,880,2.54,1995.9,2024-11-19 13:10:00,Bob
943,Variant_A,Titanium,DYNAMIC,Base_Plate,145.028,4.3972,6.0678,880,2.33,2111.3,2024-11-23 02:32:00,Bob
363,Variant_C,Steel,Static,Bracket_Arm,145.914,2.2364,,250,1.46,810.8,2024-12-02 21:22:00,
1397,Variant_A,Aluminum,Dynamic,Weld_Joint,326.314,3.254,0.8274,270,2.23,3545.3,2024-12-22 13:23:00,Alice
1317,Variant_C,Steel,Static,null,116.233,2.1333,2.1509,250,2.16,368.5,2024-06-11 12:11:00,Carlos
NaN,Variant_B,Titanium,static,Base_Plate,70.014,4.7671,12.5689,880,2.95,269.5,2024-01-14 09:36:00,Diana
428,Variant_C,Steel,Fatigue,Weld_Joint,170.46,0.0035418,1.4666,250,2.32,2344.2,2024-04-01 07:51:00,Alice
1971,Variant_D,Cast_Iron,Dynamic,Rib_Section,91.527,3.9369,2.1851,200,2.75,729.8,2024-08-25 11:21:00,Carlos
1448,Variant_B,Aluminum,DYNAMIC,Base_Plate,63.987,2.846,4.2196,270,2.05,3537.7,"July 14, 2024",
166,Variant_D,Steel,stat.,Rib_Section,0.0001,3.1819,5.6696,250,3.56,1626.5,2024-07-24 13:43:00,Alice
301,Variant_A,Steel,fatiq,Base_Plate,71.775,1.0624,3.4831,250,2.16,3119.1,2024-04-13 18:34:00,Bob
317,Variant_D,Titanium,Fatigue,Rib_Section,136.714,3.4265,6.4368,880,3.79,1609.9,2024-07-28 04:19:00,Diana
1058,Variant_B,Aluminum,Static,Base_Plate,52.191,1.5577,5.1733,270,3.25,773.9,2024-05-12 21:06:00,Diana
-9999,Variant_C,Cast_Iron,Fatigue,Weld_Joint,140.642 MPa,2.1727,1.4221,200,1.52,134.1,2024-09-24 19:05:00,Bob
1011,Variant_A,Titanium,stat.,Rib_Section,137.232,0.7627,6.4125,880,3.54,2722.8,2024-08-29 23:26:00,Carlos
75,Variant_B,cast_iron,Dynamic,Base_Plate,84.804,7.5193,2.3584,200,2.76,2270.9,2024-12-22 00:54:00,Diana
842,Variant_A,Titanium,Static,Weld_Joint,187.706,4.5789,4.6882,880,3.36,935.5,2024-03-26 14:25:00,Diana
103,Variant_B,Steel,DYNAMIC,Rib_Section,,2.5596,2.1817,250,3.86,2989.2,2024-02-28 02:25:00,Diana
90,Variant_D,Cast_Iron,Fatigue,Base_Plate,75.508,7.1717,2.6487,200,5.49,76.4,2024-05-17 10:54:00,Bob
833,Variant_C,steel,Dynamic,Rib_Section,157.964,3.4601,1.5826,250,2.39,2835.3,2024-09-19 15:36:00,Carlos
883,Variant_B,Cast_Iron,Dynamic,Bracket_Arm,169.702,3.2915,1.1785,200,1.68,2601.9,2024-03-22 21:59:00,Alice
NaN,Variant_D,Steel,Static,Rib_Section,87.011,3.688,2.8732,250,3.39,2052.3,2024-07-29 02:05:00,Alice
540,Variant_D,CAST_IRON,FATIGUE,Bracket_Arm,152.472,2.0942,1.3117,200,4.52,62.4,27-Feb-2024,Alice
602,Variant_A,Steel,Fatigue,Weld_Joint,147.594,5.0184,1.6938,250,4.62,933.9,2024-10-24 18:25:00,Bob
1157,nan,Steel,Fatigue,Bracket_Arm,124.277,6.6934,2.0116,250,2.88,3421.3,2024-10-20 04:40:00,Carlos
444,Variant_B,Steel,Dynamic,Weld_Joint,275.755,0.5912,,250,2.09,1031.7,2024-03-12 03:00:00,Alice
1220,Variant_A,Cast_Iron,Static,Bracket_Arm,160.495,0.8071,1.2461,200,2.94,2803.3,2024-07-10 07:12:00,Alice
51,Variant_B,Aluminum,Static,Bracket_Arm,164.3,6.4863,1.6433,270,3.87,3554.6,2024-07-30 00:11:00,Carlos
289,Variant_D,Aluminum,Fat,Mounting_Hole,135.718,2.2671,1.9894,270,2.63,1290.4,2024-01-20 00:19:00,Alice
1019,Variant_A,Cast_Iron,Static,Mounting_Hole,189.883,0.1584,1.0533,200,3.13,3202.5,"December 25, 2024",Diana
939,Variant_D,Steel,Fatigue,Mounting_Hole,221.352,0.1049,1.1294,250,5.27,1103.3,2024-10-24 15:36:00,Diana
684,Variant_C,titanium,Fatigue,Base_Plate,-999.0,4.1674,10.4524,880,2.59,3511.6,2024-05-17 13:12:00,Alice
853,Variant_D,titan,Dynamic,Mounting_Hole,216.069,4.691,4.0728,880,4.45,2436.9,2024-05-11 05:49:00,Alice
348,Variant_D,Titanium,Dyn,Weld_Joint,279.229,1.3472,3.1515,880,2.69,1816.3,2024-02-16 00:19:00,Diana
685,Variant_B,Aluminum,Dynamic,Weld_Joint,281.893,0.7212,0.9578,270,3.91,1856.1,2024-11-22 14:39:00,Diana
48, Variant_D ,Steel,stat.,Weld_Joint,-50.0,0.3731,1.677,250,4.94,1033.0,2024-12-19 04:34:00,Alice
1142,Variant_C,Aluminum,Fatigue,Weld_Joint,250.851,6.956,1.0763,270,2.24,878.6,2024-12-20 21:34:00,Carlos
126,Variant_B,Aluminum,Static,Mounting_Hole,235.45,0.9473,1.1467,270,1.58,476.9,2024-07-31 10:59:00,Carlos
561,Variant_B,Cast_Iron,Fatigue,Base_Plate,,3.7575,3.6379,200,2.6,3344.9,2024-06-02 22:35:00,Carlos
955,Variant_A,Steel,fatigue,Bracket_Arm,99.707,0.8678,2.5073,250,4.32,549.9,2024-10-27 06:11:00,Carlos
78,Variant_D,Aluminum,Dyn,Bracket_Arm,130.79,5.7808,2.0644,270,5.46,2600.5,2024-11-14 17:01:00,Diana
264,Variant_D,Ti,Fatigue,Weld_Joint,117.244,6.7163,,880,2.5,43.6,2024-02-25 13:08:00,Carlos
1149,Variant_C,Aluminum,Static,Rib_Section,110.881,,2.435,270,1.75,424.8,2024-05-02 10:53:00,Alice
92,Variant_C,Steel,Dynamic,Mounting_Hole,341.933,7.5881,0.7311,250,1.54,2756.1,2024-04-03 15:13:00,Carlos
114,Variant_C,Titanium,Static,Weld_Joint,148.068,3.8499,5.9432,880,1.99,2144.9,2024-04-27 21:53:00,Alice
1978,Variant_B,Cast_Iron,DYNAMIC,Rib_Section,,3.9526,1.966,200,2.39,254.8,2024-05-05 23:08:00,Diana
1271,Variant_D,Titanium,fatigue,Bracket_Arm,,5.0248,8.1025,880,3.25,3368.8,2024-12-30 04:55:00,Alice
1578,Variant_D,Steel ,dyn.,Rib_Section,116.361,3.6802,2.1485,250,5.3,3270.2,2024-12-22 04:27:00,Diana
8,Variant_A,Aluminum,Static,Rib_Section,85.557,2.6082,3.1558,270,4.59,2634.7,2024-05-22 14:40:00,Carlos
405,Variant_A,Titanium,Dynamic,Mounting_Hole,218.946,5.3735,4.0193,880,4.02,996.2,2024-03-11 12:49:00,Bob
1308,Variant_C,Aluminum,Fatigue,Base_Plate,74.016,5.7296,3.6479,270,2.88,2750.2,2024-08-04 02:35:00,Carlos
270,Variant_B,Titanium,Fatigue,Mounting_Hole,165.893,0.0051622000000000005,5.3046,880,3.02,1440.6,2024-03-24 12:39:00,
449,Variant_B,Aluminum,Dynamic,Mounting_Hole,179.205,,1.5067,270,2.55,2679.9,2024-08-16 04:02:00,Bob
1194,Variant_D,Titanium,Dynamic,,87.291,6.9598,10.0812,880,2.78,1632.8,2024-01-12 18:50:00,Alice
345,Variant_C,Steel,fatiq,Mounting_Hole,251.314,4.6996,0.9948,250,2.31,2104.0,08-18-2024,Carlos
1647,-9999,Cast_Iron,Fatigue,Rib_Section,119.631,5.9585,1.6718,200,4.7,407.1,2024-11-02 11:34:00,Diana
1941,Variant_A,Steel,STATIC,Weld_Joint,186.842,6.7636,1.338,250,3.16,64.5,2024-06-06 18:47:00,Bob
1877,Variant_B,Cast_Iron,Static,Mounting_Hole,111.872,7.25,1.7878,200,3.69,173.4,2024-01-26 12:18:00,Diana
1962,Variant_B,Aluminum,Fatigue,Mounting_Hole,175.105,0.8548,1.5419,270,2.88,116.7,2024-01-30 03:43:00,Alice
916,Variant_B	,Titanium,Static,Mounting_Hole,181.112,7.6935,4.8589,880,2.31,1855.9,2024-04-26 15:23:00,Carlos
165,Variant_A,Cast_Iron,FATIGUE,Bracket_Arm,146.668,5.6729,-1.5,200,4.53,159.1,2024-11-10 01:46:00,Carlos
811,Variant_A,Titanium,Fatigue,Weld_Joint,175.469,7.8089,5.0151,880,2.43,1930.3,2024-06-03 17:29:00,Diana
46,Variant_D,TITANIUM,Static,Weld_Joint,242.801,4.6711,3.6244,880,2.54,3465.0,2024-11-20 13:53:00,Carlos
1983,Variant_B,Aluminum,Dyn,Weld_Joint,259.814,7.2715,1.0392,270,2.35,3422.1,2024-09-29 19:26:00,Bob
1039,Variant_C,ALUMINUM,Fat,Weld_Joint,184.503 MPa,3.9396,1.4634,270,2.79,643.3,2024-09-26 18:11:00,Diana
1700,Variant_C,Titanium,Fatigue,Weld_Joint,,0.7262,3.4789,880,2.14,2468.5,2024-10-19 00:55:00,Diana
1744,Variant_C,Titanium,Static,Bracket_Arm,181.545,1.4896,4.8473,880,1.96,2010.8,2024-08-05 17:48:00,Diana
278,-9999,Aluminum,DYNAMIC,Base_Plate,58.543,2.7681,4.612,270,1.29,3305.4,2024-06-24 17:22:00,Carlos
775,Variant_B,Steel,Fatigue,Base_Plate,,7.4474,3.2504,250,3.6,49.1,2024-11-04 09:21:00,Alice
718,Variant_C,Aluminum,Fat,Base_Plate,94.9,2.5223,2.8451,270,2.54,2104.1,2024-04-19 12:49:00,Carlos
1274,Variant_B,Aluminum,Fatigue,Weld_Joint,136.266 MPa,6.3347,1.9814,270,1.59,3440.8,2024-02-24 13:45:00,Alice
1880,Variant_A,Cast_Iron,STATIC,Bracket_Arm,97.492,0.7555,2.0515,200,2.45,1591.8,09-03-2024,Bob
1224,Variant_D,Steel,Static,Bracket_Arm,119.322,3.0695,2.0952,250,3.4,3400.9,2024-02-24 11:20:00,Bob
149,Variant_A,castiron,static,Bracket_Arm,76.798,1.908,2.6042,200,2.02,1362.5,25/04/2024,Diana
439,Variant_B,Stl,Static,Rib_Section,86.604,3.8715,2.8867,250,1.91,1396.5,2024-08-26 10:26:00,Alice
1944,Variant_C,steeL,Stat,N/A,133.993,1.5524,1.8658,250,1.96,3595.8,2024-08-22 05:57:00,Bob
355,Variant_D,Stl,Static,Mounting_Hole,191.161,1.3483,1.3078,250,2.73,555.8,2024-01-04 12:21:00,Diana
863,Variant_A,Cast Iron,DYNAMIC,Bracket_Arm,126.93,6.619,1.5757,200,4.02,1547.3,2024-03-31 17:02:00,Diana
125,None,Cast_Iron,Dynamic,Bracket_Arm,203.92,5.0135,0.9808,200,3.79,498.5,2024-08-21 17:09:00,Diana
1920,Variant_A,Steel ,fatigue,Mounting_Hole,159.018,6.1017,1.5721,250,4.41,2603.6,2024-10-27 03:49:00,Alice
249,Variant_D,cast_iron,Fatigue,Base_Plate,49.797,3.8096,4.0163,200,4.21,1968.6,06-25-2024,Bob
1307,Variant_C,Aluminum,Static,Base_Plate,42.611,,6.3364,270,2.13,3582.3,2024-10-09 06:37:00,Carlos
713,Variant_C,Steel,Static,Base_Plate,65.722,5.7655,3.8039,250,2.78,3308.3,2024-02-19 03:46:00,Bob
430,Variant_A,Titanium,Static,Mounting_Hole,163.586,6.9766,5.3794,880,3.18,2089.8,2024-10-15 09:47:00,Bob
131,Variant_D,Steel,Stat,Base_Plate,97.987,0.2624,2.5514,250,2.96,3372.3,2024-10-29 10:55:00,Alice
1181,Variant_D,C.Iron,FATIGUE,,140.451,6.3398,1.424,200,5.66,2736.5,2024-07-10 08:35:00,Alice
1161,Variant_C,Steel,fatiq,Base_Plate,56.635,3.2298,4.4142,250,2.25,89.0,2024-12-02 21:09:00,Alice
304,Variant_A,CAST_IRON,FATIGUE,Mounting_Hole,94.3 MPa,2.9976,2.1209,200,3.21,3401.7,2024-01-12 12:16:00,Alice
1807,Variant_C,STEEL,Fatigue,Rib_Section,96.447,2.5582,2.5921,250,2.44,1572.8,2024-02-27 23:56:00,Diana
691,Variant_B,Titanium,Dynamic,Weld_Joint,202.101,1.6046,4.3543,880,3.75,164.9,2024-03-03 22:15:00,Diana
964,Variant_D,Titanum,Stat,Weld_Joint,189.144,6.9789,4.6525,880,3.86,199.9,2024-12-11 15:43:00,Alice
651,Variant_A, Steel,Fatigue,Rib_Section,77.71,0.6497,3.2171,250,2.9,1723.8,2024-11-10 00:48:00,Alice
