node_id,design_variant,material,load_case,component_zone,von_mises_stress_MPa,displacement_mm,safety_factor,yield_strength_MPa,mesh_size_mm,simulation_time_sec,simulation_date,analyst,failure_risk,stress_ratio,perf_score
602,Variant_D,Steel,Dynamic,Bracket_Arm,137.011,3.4536,1.8247,250,2.92,654.0,2024-01-31 09:12:00,Carlos,Medium,0.548,0.3442
603,Variant_A,Aluminum,Fatigue,Bracket_Arm,177.298,4.0403,1.5229,270,3.77,2686.3,2024-01-08 05:40:00,Alice,Medium,0.6567,0.2669
604,Variant_C,Titanium,Static,Bracket_Arm,160.244,1.4431,5.4916,880,2.38,2547.3,2024-02-14 05:27:00,Diana,Low,0.1821,0.7104
605,Variant_A,Titanium,Static,Bracket_Arm,114.951,1.025,7.6554,880,3.22,239.0,2024-08-09 22:37:00,Diana,Low,0.1306,0.8279
606,Variant_C,Cast_Iron,Dynamic,Mounting_Hole,259.084,1.8528,0.772,200,1.3,1070.3,2024-04-26 00:59:00,Alice,High,1.2954,0.0309
607,Variant_A,Steel,Fatigue,Rib_Section,104.52,6.0626,2.3919,250,3.17,3032.5,2024-12-13 09:54:00,Diana,Medium,0.4181,0.4448
608,Variant_C,Steel,Fatigue,Base_Plate,83.32,3.6624,3.0005,250,3.0,272.8,2024-08-20 04:04:00,Carlos,Low,0.3333,0.52
609,Variant_C,Steel,Static,Rib_Section,85.886,6.5294,2.9108,250,2.89,3105.1,2024-11-02 01:00:00,Bob,Low,0.3435,0.5103
610,Variant_B,Cast_Iron,Fatigue,Rib_Section,73.519,1.489,2.7204,200,2.99,3499.7,2024-06-29 06:26:00,Carlos,Low,0.3676,0.4883
611,Variant_B,Steel,Dynamic,Weld_Joint,292.111,3.5893,0.8558,250,2.08,1477.5,2024-08-07 08:35:00,Carlos,High,1.1684,0.0342
612,Variant_B,Cast_Iron,Fatigue,Mounting_Hole,177.93,3.421,1.124,200,2.88,2000.7,2024-03-19 09:39:00,Alice,High,0.8896,0.1112
613,Variant_A,Steel,Static,Weld_Joint,150.076,6.1175,1.6658,250,3.4,3028.3,2024-10-05 09:06:00,Diana,Medium,0.6003,0.3065
614,Variant_C,Titanium,Fatigue,Weld_Joint,195.719,0.1508,4.4962,880,2.43,872.4,2024-12-06 21:40:00,Carlos,Low,0.2224,0.6464
615,Variant_A,Cast_Iron,Fatigue,Weld_Joint,209.457,0.6955,0.9548,200,4.21,354.6,2024-07-03 17:47:00,Diana,High,1.0473,0.0382
616,Variant_A,Aluminum,Dynamic,Rib_Section,208.499,5.6592,1.295,270,3.3,663.6,2024-02-02 17:41:00,Carlos,High,0.7722,0.1885
617,Variant_B,Titanium,Fatigue,Rib_Section,111.212,2.0112,7.9128,880,1.89,2260.8,2024-02-29 21:13:00,Diana,Low,0.1264,0.8407
618,Variant_C,Cast_Iron,Dynamic,Bracket_Arm,253.124,7.3808,0.7901,200,2.17,2554.8,2024-08-20 10:21:00,Diana,High,1.2656,0.0316
619,Variant_C,Cast_Iron,Fatigue,Bracket_Arm,116.761,2.0913,1.7129,200,2.97,3091.5,2024-04-03 23:49:00,Alice,Medium,0.5838,0.3182
620,Variant_D,Steel,Fatigue,Base_Plate,76.493,7.9454,3.2683,250,4.08,408.7,2024-07-02 10:43:00,Carlos,Low,0.306,0.5471
621,Variant_C,Titanium,Fatigue,Rib_Section,77.067,2.9205,11.4186,880,1.08,1827.2,2024-06-16 12:44:00,Carlos,Low,0.0876,0.9474
622,Variant_D,Aluminum,Dynamic,Bracket_Arm,218.809,4.872,1.234,270,3.02,939.0,2024-08-16 02:23:00,Diana,High,0.8104,0.1631
623,Variant_B,Titanium,Static,Bracket_Arm,98.745,4.4445,8.9118,880,3.18,899.1,2024-01-21 00:03:00,Carlos,Low,0.1122,0.8892
624,Variant_A,Titanium,Dynamic,Bracket_Arm,214.061,2.7469,4.111,880,3.39,108.0,2024-03-24 12:43:00,,Low,0.2433,0.6185
625,Variant_C,Steel,Dynamic,Mounting_Hole,238.784,1.3382,1.047,250,2.48,3301.9,2024-06-08 08:53:00,Diana,High,0.9551,0.0688
626,Variant_A,Titanium,Fatigue,Rib_Section,77.134,7.7918,11.4087,880,4.41,1199.3,2024-06-26 22:53:00,Carlos,Low,0.0877,0.9474
627,Variant_D,Steel,Fatigue,Weld_Joint,251.563,2.2749,0.9938,250,3.32,2481.7,2024-07-06 17:54:00,Carlos,High,1.0063,0.0398
628,Variant_A,Aluminum,Dynamic,Base_Plate,39.557,4.3377,6.8256,270,4.34,1414.6,2024-08-21 21:09:00,Carlos,Low,0.1465,0.7851
629,Variant_B,Titanium,Fatigue,Mounting_Hole,125.856,5.9552,6.9921,880,2.28,3478.0,2024-10-09 06:31:00,Carlos,Low,0.143,0.7939
630,Variant_B,Aluminum,Dynamic,Bracket_Arm,116.71,0.8295,2.3134,270,3.88,1432.0,2024-06-19 09:58:00,Alice,Medium,0.4323,0.4332
631,Variant_D,Titanium,Static,Weld_Joint,152.432,0.1673,5.7731,880,5.51,2656.2,2024-04-21 04:32:00,Bob,Low,0.1732,0.727
632,Variant_B,Cast_Iron,Dynamic,Base_Plate,91.829,2.9005999999999,2.178,200,2.24,695.3,2024-01-28 14:39:00,Diana,Medium,0.4591,0.4117
633,Variant_C,Aluminum,Fatigue,Rib_Section,81.409,4.8545,3.3166,270,1.75,1333.1,2024-08-11 03:57:00,Diana,Low,0.3015,0.5518
634,Variant_B,Steel,Static,Weld_Joint,169.338,2.11,1.4763,250,2.12,2085.4,2024-03-05 14:11:00,Carlos,High,0.6774,0.2526
635,Variant_C,Steel,Dynamic,Base_Plate,127.514,7.3052,1.9606,250,2.15,2072.5,2024-07-02 18:14:00,Bob,Medium,0.5101,0.3724
636,Variant_C,Titanium,Static,Mounting_Hole,272.951,7.8914,3.224,880,2.56,2644.3,2024-03-06 01:44:00,Alice,Low,0.3102,0.5428
637,Variant_D,Steel,Static,Bracket_Arm,79.677,7.4227,3.1377,250,3.59,3127.7,2024-01-02 10:22:00,Carlos,Low,0.3187,0.5343
638,Variant_B,Titanium,Static,Base_Plate,103.717,1.6314,8.4846,880,3.63,1558.9,2024-01-08 04:21:00,Carlos,Low,0.1179,0.8686
639,Variant_B,Steel,Dynamic,Mounting_Hole,256.655,4.2119,0.9741,250,3.31,858.7,2024-09-16 06:56:00,Diana,High,1.0266,0.039
640,Variant_D,Titanium,Static,Bracket_Arm,137.86,1.5017,6.3833,880,3.64,3023.7,2024-09-28 11:19:00,,Low,0.1567,0.7613
641,Variant_C,Cast_Iron,Dynamic,Bracket_Arm,180.276,3.95355,1.1094,200,1.78,266.2,2024-07-26 20:11:00,Bob,High,0.9014,0.1035
642,Variant_C,Cast_Iron,Dynamic,Mounting_Hole,399.124,2.453,0.5011,200,1.13,1488.1,2024-03-15 09:21:00,Carlos,High,1.9956,0.02
643,Variant_C,Cast_Iron,Static,Base_Plate,56.783,0.8183,3.5222,200,2.71,2254.6,2024-05-28 04:29:00,Alice,Low,0.2839,0.5705
644,Variant_B,Steel,Dynamic,Weld_Joint,238.476,3.8199,1.0483,250,2.58,2279.4,2024-04-29 17:22:00,Alice,High,0.9539,0.0696
645,Variant_B,Cast_Iron,Fatigue,Rib_Section,119.811,6.2716,1.6693,200,2.69,1486.6,2024-08-25 22:15:00,Alice,Medium,0.5991,0.3073
646,Variant_A,Cast_Iron,Fatigue,Base_Plate,47.847,3.8921,4.18,200,4.07,3120.6,2024-04-22 02:51:00,Bob,Low,0.2392,0.6237
647,Variant_A,Aluminum,Static,Bracket_Arm,102.322,3.5571,2.6387,270,4.23,2725.7,2024-09-03 20:09:00,Bob,Low,0.379,0.4781
648,Variant_B,Titanium,Fatigue,Rib_Section,90.653,0.6222,9.7073,880,2.24,1718.7,2024-08-23 14:36:00,Alice,Low,0.103,0.9265
649,Variant_B,Cast_Iron,Static,Bracket_Arm,99.054,7.0831,2.0191,200,1.83,339.5,2024-11-10 13:40:00,Diana,Medium,0.4953,0.3836
650,Variant_A,Cast_Iron,Dynamic,Base_Plate,109.535,5.1058,1.8259,200,2.38,2957.6,2024-07-03 01:31:00,Bob,Medium,0.5477,0.3444
651,Variant_C,Titanium,Dynamic,Mounting_Hole,169.839,3.3496,5.1814,880,2.44,3396.2,2024-08-16 17:05:00,Bob,Low,0.193,0.6915
652,Variant_B,Aluminum,Static,Base_Plate,60.696,2.8456,4.4484,270,2.51,1505.0,2024-06-28 17:17:00,Bob,Low,0.2248,0.6431
653,Variant_B,Titanium,Static,Mounting_Hole,150.398,2.856,5.8511,880,2.96,2518.3,2024-08-29 19:21:00,Carlos,Low,0.1709,0.7315
654,Variant_B,Steel,Dynamic,Bracket_Arm,160.849,0.4361,1.5543,250,2.46,2582.1,2024-01-11 19:30:00,Diana,Medium,0.6434,0.2761
655,Variant_D,Steel,Fatigue,Bracket_Arm,146.147,0.1959,1.7106,250,5.67,2937.7,2024-10-23 19:02:00,Alice,Medium,0.5846,0.3177
656,Variant_C,Cast_Iron,Fatigue,Bracket_Arm,148.028,7.9811,1.3511,200,1.65,892.1,2024-12-18 23:05:00,Carlos,High,0.7401,0.21
657,Variant_C,Titanium,Fatigue,Base_Plate,47.629,5.9765,18.4761,880,2.16,2038.7,2024-07-13 08:44:00,Bob,Low,0.0541,0.9675
658,Variant_B,Aluminum,Static,Rib_Section,104.891,7.826,2.5741,270,2.37,675.8,2024-07-09 21:40:00,Alice,Low,0.3885,0.4699
659,Variant_C,Titanium,Dynamic,Rib_Section,115.987,2.5833,7.5871,880,1.86,2028.3,2024-06-27 14:16:00,Bob,Low,0.1318,0.8244
660,Variant_D,Aluminum,Dynamic,Bracket_Arm,95.742,3.9226,2.8201,270,5.94,424.3,2024-07-23 10:57:00,Carlos,Low,0.3546,0.5
661,Variant_B,Cast_Iron,Static,Mounting_Hole,128.751,4.0376,1.5534,200,3.59,1910.3,2024-08-20 01:34:00,Bob,Medium,0.6438,0.2759
662,Variant_D,Aluminum,Fatigue,Mounting_Hole,206.64,3.8504,1.3066,270,5.55,2000.0,2024-06-15 14:31:00,,High,0.7653,0.1931
663,Variant_A,Cast_Iron,Dynamic,Base_Plate,76.208,5.461,2.6244,200,4.28,1923.8,2024-11-19 00:59:00,Bob,Low,0.381,0.4764
664,Variant_A,Steel,Dynamic,Mounting_Hole,131.415,3.443,1.9024,250,2.08,3145.6,2024-02-09 20:55:00,Alice,Medium,0.5257,0.3607
665,Variant_C,Aluminum,Fatigue,Weld_Joint,143.807,2.6882,1.8775,270,2.84,2896.2,2024-11-29 01:48:00,Alice,Medium,0.5326,0.3555
666,Variant_B,Titanium,Static,Base_Plate,71.826,4.1387,12.2518,880,2.64,2954.2,2024-02-28 20:30:00,Bob,Low,0.0816,0.951
667,Variant_A,Cast_Iron,Fatigue,Rib_Section,96.175,0.103,2.0795,200,2.97,2017.8,2024-09-02 22:52:00,Alice,Medium,0.4809,0.3946
668,Variant_C,Titanium,Dynamic,Weld_Joint,234.726,6.4759,3.7491,880,2.13,2959.6,2024-11-26 15:24:00,Diana,Low,0.2667,0.5899
669,Variant_C,Aluminum,Static,Bracket_Arm,169.179,5.1071,1.5959,270,1.34,2775.9,2024-03-23 07:07:00,Alice,Medium,0.6266,0.2879
670,Variant_A,Titanium,Dynamic,Weld_Joint,104.456,3.9554,8.4246,880,2.55,1661.6,2024-06-27 21:11:00,Bob,Low,0.1187,0.8658
671,Variant_B,Titanium,Static,Bracket_Arm,74.945,3.0783,11.7419,880,2.05,2255.0,2024-09-08 06:50:00,Diana,Low,0.0852,0.9489
672,Variant_B,Steel,Dynamic,Base_Plate,49.655,5.4452,5.0347,250,2.1,2976.8,2024-02-05 06:20:00,Diana,Low,0.1986,0.6822
673,Variant_B,Aluminum,Fatigue,Bracket_Arm,131.22,4.1247,2.0576,270,3.8,1178.9,2024-03-28 00:00:00,Bob,Medium,0.486,0.3907
674,Variant_C,Steel,Static,Base_Plate,94.744,3.8921,2.6387,250,1.85,614.8,2024-08-27 19:10:00,Alice,Low,0.379,0.4781
675,Variant_C,Aluminum,Dynamic,Base_Plate,112.941,5.8346,2.3906,270,2.03,3106.2,2024-12-26 09:44:00,Alice,Medium,0.4183,0.4446
676,Variant_D,Titanium,Dynamic,Rib_Section,119.642,5.2975,7.3553,880,2.54,2604.5,2024-06-06 20:37:00,Alice,Low,0.136,0.8126
677,Variant_A,Titanium,Fatigue,Mounting_Hole,254.115,5.1649,3.463,880,2.27,652.5,2024-02-27 09:27:00,Bob,Low,0.2888,0.5652
678,Variant_A,Aluminum,Fatigue,Mounting_Hole,268.789,7.8709,1.0045,270,4.55,1068.7,2024-12-22 04:18:00,Alice,High,0.9955,0.0429
679,Variant_A,Cast_Iron,Fatigue,Base_Plate,79.415,2.5672,2.5184,200,4.58,3227.0,2024-02-21 02:34:00,Bob,Low,0.3971,0.4625
680,Variant_C,Aluminum,Dynamic,Weld_Joint,284.196,6.1963,0.95,270,1.21,2573.9,2024-05-07 09:02:00,Carlos,High,1.0526,0.038
681,Variant_A,Cast_Iron,Static,Base_Plate,20.639,6.2341,9.6904,200,3.0,1244.2,2024-08-23 10:09:00,Carlos,Low,0.1032,0.9257
682,Variant_B,Aluminum,Static,Bracket_Arm,138.621,7.0121,1.9478,270,3.43,1614.3,2024-04-08 13:35:00,Carlos,Medium,0.5134,0.3699
683,Variant_A,Cast_Iron,Static,Rib_Section,83.273,2.0415,2.4017,200,3.19,954.6,2024-04-04 05:12:00,Diana,Medium,0.4164,0.4462
685,Variant_D,Aluminum,Static,Bracket_Arm,131.441,1.9516,2.0542,270,3.25,917.3,2024-06-26 20:18:00,Carlos,Medium,0.4868,0.3901
686,Variant_B,Aluminum,Fatigue,Weld_Joint,149.713,7.6002,1.8035,270,2.08,2837.3,2024-03-21 00:26:00,Diana,Medium,0.5545,0.3394
687,Variant_B,Titanium,Dynamic,Weld_Joint,193.671,5.647,4.5438,880,1.93,2458.4,2024-07-03 12:24:00,Bob,Low,0.2201,0.6497
688,Variant_D,Titanium,Dynamic,Base_Plate,102.794,0.5056,8.5608,880,2.76,3093.3,2024-08-05 13:45:00,Carlos,Low,0.1168,0.8724
689,Variant_C,Cast_Iron,Dynamic,Rib_Section,88.859,1.8677,2.2508,200,2.95,493.0,2024-11-29 19:08:00,Carlos,Medium,0.4443,0.4235
690,Variant_B,Titanium,Dynamic,Weld_Joint,337.705,4.5802,2.6058,880,3.3,2720.3,2024-07-31 13:24:00,Carlos,Low,0.3838,0.474
691,Variant_A,Titanium,Fatigue,Base_Plate,64.965,7.7589,13.5458,880,2.36,2627.6,2024-11-07 09:19:00,Alice,Low,0.0738,0.9557
692,Variant_C,Aluminum,Fatigue,Bracket_Arm,141.804,0.6131,1.904,270,1.87,274.9,2024-02-22 17:17:00,Alice,Medium,0.5252,0.361
693,Variant_C,Steel,Fatigue,Weld_Joint,213.465,5.9062,1.1712,250,1.44,2676.2,2024-01-25 09:24:00,Bob,High,0.8539,0.1345
694,Variant_D,Cast_Iron,Fatigue,Rib_Section,88.296,2.8963,2.2651,200,3.2,3107.4,2024-11-04 20:21:00,Bob,Medium,0.4415,0.4257
695,Variant_C,Cast_Iron,Static,Mounting_Hole,237.368,1.3868,0.8426,200,1.28,716.5,2024-11-15 10:42:00,Alice,High,1.1868,0.0337
696,Variant_D,Steel,Dynamic,Mounting_Hole,269.054,4.0261,0.9292,250,4.82,233.1,2024-06-01 20:02:00,Alice,High,1.0762,0.0372
697,Variant_A,Aluminum,Static,Bracket_Arm,111.729,0.5419,2.4166,270,3.16,2344.5,2024-09-15 14:23:00,Alice,Medium,0.4138,0.4484
698,Variant_A,Steel,Fatigue,Mounting_Hole,174.79,7.0664,1.4303,250,3.13,3033.1,2024-01-09 18:27:00,Alice,High,0.6992,0.2377
699,Variant_D,Titanium,Fatigue,Mounting_Hole,263.408,1.1939,3.3408,880,2.53,199.7,2024-10-31 00:00:00,Bob,Low,0.2993,0.5541
700,Variant_D,Aluminum,Static,Rib_Section,94.135,7.4792,2.8682,270,4.03,3010.8,2024-07-02 23:08:00,Carlos,Low,0.3486,0.5056
701,Variant_D,Cast_Iron,Dynamic,Base_Plate,55.82,6.0386,3.5829,200,5.03,2606.2,2024-08-07 10:23:00,Carlos,Low,0.2791,0.5759
702,Variant_C,Cast_Iron,Dynamic,Rib_Section,142.566,2.3498,1.4029,200,2.19,2455.8,2024-02-04 02:35:00,,High,0.7128,0.2284
703,Variant_A,Cast_Iron,Dynamic,Base_Plate,125.579,0.0801,1.5926,200,3.47,36.2,2024-01-20 09:10:00,Bob,Medium,0.6279,0.287
704,Variant_C,Aluminum,Static,Base_Plate,53.703,4.7989,5.0277,270,2.96,1525.0,2024-03-29 10:04:00,Alice,Low,0.1989,0.6818
705,Variant_C,Cast_Iron,Static,Rib_Section,82.137,5.7966,2.435,200,1.04,1406.8,2024-07-13 12:02:00,Carlos,Medium,0.4107,0.451
706,Variant_B,Aluminum,Fatigue,Rib_Section,118.973,7.8234,2.2694,270,4.0,1580.9,2024-09-23 10:11:00,Diana,Medium,0.4406,0.4264
707,Variant_B,Titanium,Fatigue,Mounting_Hole,228.476,3.0315,3.8516,880,1.88,2266.1,2024-07-22 04:58:00,Diana,Low,0.2596,0.5983
708,Variant_B,Titanium,Dynamic,Weld_Joint,112.036,2.5548,7.8546,880,2.07,1913.3,2024-06-22 12:41:00,Bob,Low,0.1273,0.8378
709,Variant_B,Cast_Iron,Static,Rib_Section,101.635,2.5564,1.9678,200,3.2,602.9,2024-02-25 17:41:00,Diana,Medium,0.5082,0.3738
710,Variant_A,Steel,Dynamic,Mounting_Hole,29.11,1.0573,8.5881,250,3.68,2765.2,2024-03-20 04:16:00,Carlos,Low,0.1164,0.8737
711,Variant_B,Aluminum,Dynamic,Base_Plate,52.295,2.5574,5.163,270,1.86,2148.8,2024-03-14 18:52:00,Bob,Low,0.1937,0.6903
712,Variant_C,Cast_Iron,Static,Weld_Joint,121.65,7.8735,1.6441,200,1.55,101.0,2024-08-28 04:55:00,Carlos,Medium,0.6083,0.3008
713,Variant_A,Cast_Iron,Dynamic,Rib_Section,86.212,5.0385,2.3199,200,2.52,3514.3,2024-03-01 07:45:00,Bob,Medium,0.4311,0.4341
714,Variant_C,Cast_Iron,Fatigue,Rib_Section,78.208,7.9321,2.5573,200,2.37,1926.4,2024-03-08 03:06:00,Alice,Low,0.391,0.4677
715,Variant_D,Titanium,Dynamic,Base_Plate,83.966,4.5056,10.4804,880,4.42,2751.0,2024-08-04 18:23:00,Carlos,Low,0.0954,0.9428
716,Variant_B,Aluminum,Dynamic,Weld_Joint,181.414,3.7273500000000004,1.4883,270,3.67,2449.3,2024-07-23 20:06:00,Carlos,High,0.6719,0.2564
717,Variant_A,Cast_Iron,Fatigue,Mounting_Hole,163.104,5.7601,1.2262,200,3.77,2223.7,2024-01-07 12:13:00,Diana,High,0.8155,0.1597
718,Variant_B,Steel,Static,Mounting_Hole,229.626,3.9911,1.0887,250,3.01,305.1,2024-04-11 05:38:00,Bob,High,0.9185,0.0924
719,Variant_C,Steel,Static,Bracket_Arm,126.811,0.9206,1.9714,250,2.42,2328.8,2024-09-09 04:52:00,Diana,Medium,0.5072,0.3745
720,Variant_C,Steel,Fatigue,Rib_Section,70.115,4.6494,3.5656,250,2.66,3371.3,2024-06-06 03:13:00,Bob,Low,0.2805,0.5743
721,Variant_A,Titanium,Static,Mounting_Hole,232.616,5.8676,3.7831,880,4.62,499.7,2024-07-02 11:27:00,Bob,Low,0.2643,0.5927
722,Variant_B,Titanium,Dynamic,Mounting_Hole,321.877,6.5385,2.734,880,2.53,2975.1,2024-04-22 23:16:00,Diana,Low,0.3658,0.4899
723,Variant_A,Titanium,Static,Rib_Section,72.261,2.2552,12.1781,880,4.38,2898.4,2024-03-03 08:28:00,Bob,Low,0.0821,0.9507
724,Variant_D,Aluminum,Dynamic,Mounting_Hole,170.57,1.3758,1.5829,270,4.68,1522.8,2024-06-14 09:21:00,Bob,Medium,0.6317,0.2843
725,Variant_B,Aluminum,Dynamic,Rib_Section,116.755,7.0607,2.3125,270,2.53,756.5,2024-10-21 00:16:00,Bob,Medium,0.4324,0.4331
726,Variant_D,Cast_Iron,Static,Weld_Joint,143.334,6.7914,1.3953,200,3.44,850.6,2024-11-12 07:08:00,Alice,High,0.7167,0.2258
727,Variant_C,Cast_Iron,Dynamic,Weld_Joint,201.715,3.6525,0.9915,200,2.03,3433.1,2024-09-18 13:41:00,Alice,High,1.0086,0.0397
728,Variant_B,Cast_Iron,Dynamic,Bracket_Arm,119.221,7.5834,1.6776,200,1.89,953.0,2024-02-25 00:12:00,Diana,Medium,0.5961,0.3094
729,Variant_D,Titanium,Static,Rib_Section,41.868,0.5825,20.0,880,4.01,3398.3,2024-01-19 17:58:00,Alice,Low,0.0476,0.9714
730,Variant_A,Aluminum,Fatigue,Base_Plate,97.542,3.1485,2.768,270,2.78,1439.6,2024-03-27 00:38:00,Alice,Low,0.3613,0.4939
731,Variant_C,Aluminum,Static,Weld_Joint,265.801,6.8138,1.0158,270,1.8,589.1,2024-10-22 16:07:00,Alice,High,0.9844,0.05
732,Variant_D,Cast_Iron,Static,Mounting_Hole,108.061,0.4261,1.8508,200,4.02,75.8,2024-02-10 13:40:00,Bob,Medium,0.5403,0.3499
733,Variant_A,Cast_Iron,Static,Base_Plate,74.706,7.4612,2.6772,200,3.68,2085.1,2024-03-02 21:24:00,Carlos,Low,0.3735,0.483
734,Variant_A,Aluminum,Dynamic,Weld_Joint,172.416,0.2592,1.566,270,3.7,966.3,2024-10-01 22:11:00,Bob,Medium,0.6386,0.2795
735,Variant_B,Aluminum,Static,Rib_Section,101.322,2.2819,2.6648,270,2.79,2364.6,2024-01-13 16:28:00,Diana,Low,0.3753,0.4814
736,Variant_C,Aluminum,Dynamic,Weld_Joint,221.446,4.6983,1.2193,270,2.59,1621.3,2024-12-03 17:52:00,Diana,High,0.8202,0.1567
737,Variant_C,Steel,Fatigue,Base_Plate,90.34,3.7261,2.7673,250,1.03,2042.4,2024-08-29 07:42:00,Diana,Low,0.3614,0.4939
738,Variant_B,Aluminum,Fatigue,Bracket_Arm,109.017,3.7148,2.4767,270,2.66,346.0,2024-12-18 07:19:00,Bob,Medium,0.4038,0.4568
739,Variant_C,Titanium,Dynamic,Base_Plate,63.477,4.1586,13.8633,880,2.44,2199.7,2024-09-11 14:06:00,Diana,Low,0.0721,0.9567
740,Variant_A,Cast_Iron,Fatigue,Weld_Joint,279.834,5.5035,0.7147,200,2.98,152.7,2024-07-11 04:48:00,Alice,High,1.3992,0.0286
741,Variant_A,Titanium,Dynamic,Base_Plate,104.281,3.9136,8.4387,880,4.0,436.8,2024-12-18 03:17:00,Diana,Low,0.1185,0.8664
742,Variant_D,Steel,Fatigue,Mounting_Hole,235.432,5.0596,1.0619,250,3.99,2888.5,2024-05-24 22:59:00,Bob,High,0.9417,0.0775
743,Variant_D,Cast_Iron,Static,Base_Plate,100.647,1.8387,1.9871,200,5.97,2160.8,2024-12-04 12:05:00,Carlos,Medium,0.5032,0.3776
744,Variant_B,Aluminum,Fatigue,Base_Plate,45.905,2.4385,5.8817,270,3.11,2361.8,2024-09-27 13:07:00,Carlos,Low,0.17,0.7333
745,Variant_C,Aluminum,Dynamic,Rib_Section,117.373,3.2004,2.3004,270,1.49,1843.2,2024-05-02 11:51:00,Carlos,Medium,0.4347,0.4312
746,Variant_A,Cast_Iron,Dynamic,Rib_Section,115.713,5.9827,1.7284,200,2.32,3067.5,2024-12-16 10:35:00,Alice,Medium,0.5786,0.322
747,Variant_B,Aluminum,Fatigue,Weld_Joint,315.178,6.0037,0.8567,270,3.59,2283.3,2024-09-21 23:47:00,Bob,High,1.1673,0.0343
748,Variant_A,Cast_Iron,Static,Base_Plate,97.149,4.3855,2.0587,200,3.11,2316.5,2024-11-05 15:45:00,Carlos,Medium,0.4857,0.3909
749,Variant_D,Cast_Iron,Dynamic,Rib_Section,155.286,3.7593,1.2879,200,2.71,1855.4,2024-07-13 05:03:00,Carlos,High,0.7764,0.1857
750,Variant_B,Steel,Fatigue,Bracket_Arm,128.613,2.0761,1.9438,250,2.71,2615.4,2024-05-13 05:32:00,Diana,Medium,0.5145,0.3691
751,Variant_B,Titanium,Fatigue,Base_Plate,66.249,2.8438,13.2832,880,2.54,1995.9,2024-11-19 13:10:00,Bob,Low,0.0753,0.9548
752,Variant_A,Titanium,Dynamic,Base_Plate,145.028,4.3972,6.0678,880,2.33,2111.3,2024-11-23 02:32:00,Bob,Low,0.1648,0.7438
753,Variant_C,Steel,Static,Bracket_Arm,145.914,2.2364,1.7133,250,1.46,810.8,2024-12-02 21:22:00,,Medium,0.5837,0.3183
754,Variant_A,Aluminum,Dynamic,Weld_Joint,326.314,3.254,0.8274,270,2.23,3545.3,2024-12-22 13:23:00,Alice,High,1.2086,0.0331
755,Variant_B,Titanium,Static,Base_Plate,70.014,4.7671,12.5689,880,2.95,269.5,2024-01-14 09:36:00,Diana,Low,0.0796,0.9522
756,Variant_C,Steel,Fatigue,Weld_Joint,170.46,3.5418,1.4666,250,2.32,2344.2,2024-04-01 07:51:00,Alice,High,0.6818,0.2496
757,Variant_D,Cast_Iron,Dynamic,Rib_Section,91.527,3.9369,2.1851,200,2.75,729.8,2024-08-25 11:21:00,Carlos,Medium,0.4576,0.4128
758,Variant_B,Aluminum,Dynamic,Base_Plate,63.987,2.846,4.2196,270,2.05,3537.7,2024-07-14 00:00:00,,Low,0.237,0.6266
760,Variant_A,Steel,Fatigue,Base_Plate,71.775,1.0624,3.4831,250,2.16,3119.1,2024-04-13 18:34:00,Bob,Low,0.2871,0.5671
761,Variant_D,Titanium,Fatigue,Rib_Section,136.714,3.4265,6.4368,880,3.79,1609.9,2024-07-28 04:19:00,Diana,Low,0.1554,0.7642
762,Variant_B,Aluminum,Static,Base_Plate,52.191,1.5577,5.1733,270,3.25,773.9,2024-05-12 21:06:00,Diana,Low,0.1933,0.691
763,Variant_C,Cast_Iron,Fatigue,Weld_Joint,140.642,2.1727,1.4221,200,1.52,134.1,2024-09-24 19:05:00,Bob,High,0.7032,0.235
764,Variant_A,Titanium,Static,Rib_Section,137.232,0.7627,6.4125,880,3.54,2722.8,2024-08-29 23:26:00,Carlos,Low,0.1559,0.763
765,Variant_B,Cast_Iron,Dynamic,Base_Plate,84.804,7.5193,2.3584,200,2.76,2270.9,2024-12-22 00:54:00,Diana,Medium,0.424,0.4399
766,Variant_A,Titanium,Static,Weld_Joint,187.706,4.5789,4.6882,880,3.36,935.5,2024-03-26 14:25:00,Diana,Low,0.2133,0.6595
767,Variant_D,Cast_Iron,Fatigue,Base_Plate,75.508,7.1717,2.6487,200,5.49,76.4,2024-05-17 10:54:00,Bob,Low,0.3775,0.4794
768,Variant_C,Steel,Dynamic,Rib_Section,157.964,3.4601,1.5826,250,2.39,2835.3,2024-09-19 15:36:00,Carlos,Medium,0.6319,0.2842
769,Variant_B,Cast_Iron,Dynamic,Bracket_Arm,169.702,3.2915,1.1785,200,1.68,2601.9,2024-03-22 21:59:00,Alice,High,0.8485,0.138
770,Variant_D,Steel,Static,Rib_Section,87.011,3.688,2.8732,250,3.39,2052.3,2024-07-29 02:05:00,Alice,Low,0.348,0.5061
771,Variant_D,Cast_Iron,Fatigue,Bracket_Arm,152.472,2.0942,1.3117,200,4.52,62.4,2024-02-27 00:00:00,Alice,High,0.7624,0.195
772,Variant_A,Steel,Fatigue,Weld_Joint,147.594,5.0184,1.6938,250,4.62,933.9,2024-10-24 18:25:00,Bob,Medium,0.5904,0.3135
773,Variant_B,Steel,Dynamic,Weld_Joint,275.755,0.5912,0.9066,250,2.09,1031.7,2024-03-12 03:00:00,Alice,High,1.103,0.0363
